instance_id,db,dialect,n_gold,n_pred,n_tables_db,hit,recall,precision,strict,anchor_hit,max_gold_rank,ms,missed
sf_bq148,TCGA,snowflake,1,20,50,1,1.000,0.050,1,0,7,189.9,
sf_bq175,TCGA_MITELMAN,snowflake,2,20,69,1,0.500,0.050,0,0,26,437.8,tcga_mitelman.prod.cytobands_hg38
sf_bq176,TCGA_MITELMAN,snowflake,1,20,69,1,1.000,0.050,1,1,4,193.1,
sf_bq170,TCGA_MITELMAN,snowflake,1,20,69,1,1.000,0.050,1,0,12,490.2,
sf_bq150,TCGA_HG19_DATA_V0,snowflake,2,12,12,2,1.000,0.167,1,1,4,95.1,
sf_bq152,TCGA_HG38_DATA_V0,snowflake,3,12,28,2,0.667,0.167,0,0,26,141.5,tcga_hg38_data_v0.qotm.wikipathways_20170425_annotated
sf_bq155,TCGA_HG38_DATA_V0,snowflake,3,12,28,3,1.000,0.250,1,0,11,116.8,
sf_bq141,TCGA_HG38_DATA_V0,snowflake,2,12,28,2,1.000,0.167,1,1,4,124.4,
bq046,TCGA_bioclin_v0,bigquery,5,12,18,4,0.800,0.333,0,0,15,67.1,isb-cgc.gdc_metadata.rel14_gdcfileid_to_gcsurl_new
sf_bq153,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,3,74.0,
sf_bq154,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,4,313.9,
sf_bq156,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,6,264.1,
sf_bq157,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,5,260.2,
sf_bq158,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,9,318.1,
sf_bq159,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,6,68.4,
bq161,pancancer_atlas_2,bigquery,2,6,19,1,0.500,0.167,0,0,9,129.8,isb-cgc-bq.pancancer_atlas.filtered_mc3_maf_v5_one_per_tumor_sample
bq151,pancancer_atlas_2,bigquery,2,5,19,1,0.500,0.200,0,0,12,132.3,isb-cgc-bq.pancancer_atlas.filtered_mc3_maf_v5_one_per_tumor_sample
bq162,HTAN_1,bigquery,2,20,89,0,0.000,0.000,0,0,,316.9,isb-cgc-bq.htan_versioned.id_provenance_r*;isb-cgc-bq.htan_versioned.imaging_level2_metadata_r5
sf_bq163,HTAN_2,snowflake,1,20,91,1,1.000,0.050,1,1,6,286.1,
sf_bq164,HTAN_2,snowflake,5,20,91,5,1.000,0.250,1,0,9,278.6,
sf_bq166,TCGA_MITELMAN,snowflake,2,20,69,1,0.500,0.050,0,0,35,781.8,tcga_mitelman.prod.cytobands_hg38
bq165,mitelman,bigquery,6,12,19,3,0.500,0.250,0,0,19,22.5,mitelman-db.prod.cytobands_hg38;mitelman-db.prod.koder;mitelman-db.prod.reference
bq169,mitelman,bigquery,2,12,19,2,1.000,0.167,1,1,2,15.0,
bq111,mitelman,bigquery,7,12,19,5,0.714,0.417,0,0,,44.6,isb-cgc-bq.tcga_versioned.copy_number_segment_allelic_hg38_gdc_r23;mitelman-db.prod.koder
sf_bq451,_1000_GENOMES,snowflake,2,3,3,2,1.000,0.667,1,1,2,14.4,
sf_bq452,_1000_GENOMES,snowflake,2,3,3,2,1.000,0.667,1,1,2,7.9,
sf_bq453,_1000_GENOMES,snowflake,2,3,3,2,1.000,0.667,1,1,2,8.0,
sf_bq454,_1000_GENOMES,snowflake,2,3,3,2,1.000,0.667,1,1,2,8.9,
sf_bq415,HUMAN_GENOME_VARIANTS,snowflake,1,8,8,1,1.000,0.125,1,1,3,69.1,
bq279,austin,bigquery,2,6,6,2,1.000,0.333,1,1,2,11.1,
bq281,austin,bigquery,1,6,6,1,1.000,0.167,1,1,1,6.7,
bq282,austin,bigquery,2,6,6,2,1.000,0.333,1,1,2,5.5,
bq006,austin,bigquery,1,6,6,1,1.000,0.167,1,1,1,6.3,
sf_bq283,AUSTIN,snowflake,2,6,6,2,1.000,0.333,1,1,2,10.2,
bq284,bbc,bigquery,1,1,1,1,1.000,1.000,1,1,1,4.5,
bq413,dimensions_ai_covid19,bigquery,2,6,6,2,1.000,0.333,1,1,2,50.5,
bq425,ebi_chembl,bigquery,5,20,168,3,0.600,0.150,0,0,39,105.1,bigquery-public-data.ebi_chembl.compound_records_*;bigquery-public-data.ebi_chembl.formulations_*
bq430,ebi_chembl,bigquery,4,20,168,2,0.500,0.100,0,0,41,223.0,bigquery-public-data.ebi_chembl.compound_properties_*;bigquery-public-data.ebi_chembl.compound_structures_*
bq023,fec,bigquery,4,20,93,2,0.500,0.100,0,0,,298.9,bigquery-public-data.fec.indiv*;bigquery-public-data.hud_zipcode_crosswalk.zipcode_to_census_tracts
bq094,fec,bigquery,4,20,93,0,0.000,0.000,0,0,32,273.3,bigquery-public-data.fec.ccl*;bigquery-public-data.fec.cm*;bigquery-public-data.fec.cn*;bigquery-public-data.fec.indiv*
bq287,fda,bigquery,5,12,27,4,0.800,0.333,0,0,,51.2,bigquery-public-data.census_bureau_acs.zip_codes_2017_5yr
bq432,fda,bigquery,1,12,27,1,1.000,0.083,1,1,2,104.8,
bq285,fda,bigquery,4,12,27,3,0.750,0.250,0,0,13,29.4,bigquery-public-data.census_utility.fips_codes_states
bq288,fda,bigquery,1,6,27,1,1.000,0.167,1,1,1,29.3,
sf_bq412,GOOGLE_ADS,snowflake,1,2,2,1,1.000,0.500,1,1,2,8.4,
sf_bq423,GOOGLE_ADS,snowflake,1,2,2,1,1.000,0.500,1,1,1,6.4,
sf_bq070,IDC,snowflake,1,5,16,1,1.000,0.200,1,1,1,142.8,
sf_bq320,IDC,snowflake,1,4,16,1,1.000,0.250,1,0,4,72.2,
sf_bq321,IDC,snowflake,1,9,16,1,1.000,0.111,1,1,1,66.1,
sf_bq323,IDC,snowflake,1,4,16,1,1.000,0.250,1,1,1,69.3,
sf_bq417,IDC,snowflake,2,4,16,1,0.500,0.250,0,0,15,209.9,idc.idc_v17.dicom_metadata_curated
sf_bq455,IDC,snowflake,3,4,16,1,0.333,0.250,0,0,,93.5,idc.idc.columns;idc.idc.rows
sf_bq456,IDC,snowflake,2,6,16,2,1.000,0.333,1,0,5,75.5,
sf_bq324,IDC,snowflake,1,4,16,1,1.000,0.250,1,1,1,62.9,
bq418,targetome_reactome,bigquery,6,9,9,6,1.000,0.667,1,0,9,11.8,
bq330,fda,bigquery,4,12,27,3,0.750,0.250,0,0,13,83.5,bigquery-public-data.census_utility.fips_codes_states
bq398,world_bank,bigquery,2,12,21,2,1.000,0.167,1,0,8,28.8,
bq399,world_bank,bigquery,2,12,21,2,1.000,0.167,1,0,10,16.0,
bq457,libraries_io,bigquery,3,7,7,3,1.000,0.429,1,1,4,42.7,
bq227,london,bigquery,1,2,2,1,1.000,0.500,1,1,1,7.8,
bq232,london,bigquery,1,2,2,1,1.000,0.500,1,1,2,5.0,
bq228,london,bigquery,1,2,2,1,1.000,0.500,1,1,2,4.8,
bq229,open_images,bigquery,2,4,4,2,1.000,0.500,1,1,2,8.3,
bq230,usda_nass_agriculture,bigquery,1,6,6,1,1.000,0.167,1,1,1,28.6,
bq326,world_bank,bigquery,2,6,21,2,1.000,0.333,1,0,4,31.9,
bq424,world_bank,bigquery,2,12,21,2,1.000,0.167,1,0,5,17.2,
bq327,world_bank,bigquery,2,12,21,2,1.000,0.167,1,0,10,16.3,
bq328,world_bank,bigquery,2,12,21,2,1.000,0.167,1,0,6,14.8,
sf_bq331,META_KAGGLE,snowflake,4,12,29,2,0.500,0.167,0,0,8,21.5,meta_kaggle.meta_kaggle.forummessagevotes;meta_kaggle.meta_kaggle.users
sf_bq380,META_KAGGLE,snowflake,2,12,29,2,1.000,0.167,1,0,12,13.4,
sf_bq370,WIDE_WORLD_IMPORTERS,snowflake,5,17,31,5,1.000,0.294,1,0,7,36.6,
sf_bq371,WIDE_WORLD_IMPORTERS,snowflake,3,18,31,3,1.000,0.167,1,0,13,22.6,
sf_bq372,WIDE_WORLD_IMPORTERS,snowflake,5,20,31,5,1.000,0.250,1,0,12,355.8,
sf_bq373,WIDE_WORLD_IMPORTERS,snowflake,3,19,31,3,1.000,0.158,1,1,6,25.6,
bq393,hacker_news,bigquery,1,1,1,1,1.000,1.000,1,1,1,4.9,
bq403,irs_990,bigquery,1,4,4,1,1.000,0.250,1,1,1,29.0,
bq397,ecommerce,bigquery,1,6,15,1,1.000,0.167,1,1,2,24.7,
bq402,ecommerce,bigquery,1,4,15,1,1.000,0.250,1,1,1,21.8,
sf_bq160,META_KAGGLE,snowflake,4,12,29,4,1.000,0.333,1,0,12,16.9,
sf_bq167,META_KAGGLE,snowflake,2,12,29,2,1.000,0.167,1,0,10,14.4,
sf_bq171,META_KAGGLE,snowflake,2,12,29,1,0.500,0.083,0,0,26,11.5,meta_kaggle.meta_kaggle.users
sf_bq118,DEATH,snowflake,4,12,24,3,0.750,0.250,0,0,24,16.5,death.death.race
sf_bq072,DEATH,snowflake,4,12,24,4,1.000,0.333,1,0,6,8.9,
ga001,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,10.4,
ga002,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.6,
ga003,firebase,bigquery,1,0,1,0,0.000,0.000,0,0,,2.0,firebase-public-project.analytics_153293282.events_*
ga004,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,10.7,
ga008,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.4,
ga017,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.4,
ga007,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,26.4,
ga013,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,27.2,
ga018,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,27.5,
ga032,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,31.6,
ga031,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,10.6,
ga006,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.7,
ga009,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,10.2,
ga010,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,19.5,
ga014,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,21.2,
ga011,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.9,
ga012,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.0,
ga019,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,6.4,
ga030,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,18.8,
ga005,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,20.0,
ga028,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,19.0,
ga020,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,18.3,
ga021,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,18.0,
ga022,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,18.4,
ga025,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,6.7,
local002,E_commerce,sqlite,4,11,11,4,1.000,0.364,1,0,11,19.1,
local003,E_commerce,sqlite,3,11,11,3,1.000,0.273,1,1,4,32.8,
local004,E_commerce,sqlite,3,11,11,3,1.000,0.273,1,1,3,7.6,
local007,Baseball,sqlite,1,12,26,1,1.000,0.083,1,1,1,32.3,
local008,Baseball,sqlite,2,12,26,2,1.000,0.167,1,0,17,16.8,
local009,Airlines,sqlite,2,8,8,2,1.000,0.250,1,1,2,20.9,
local010,Airlines,sqlite,2,8,8,2,1.000,0.250,1,1,2,14.5,
local015,California_Traffic_Collision,sqlite,2,4,4,2,1.000,0.500,1,1,2,14.6,
local017,California_Traffic_Collision,sqlite,1,4,4,1,1.000,0.250,1,1,3,7.5,
local018,California_Traffic_Collision,sqlite,1,4,4,1,1.000,0.250,1,1,1,8.4,
local019,WWE,sqlite,7,10,10,7,1.000,0.700,1,0,9,8.4,
local026,IPL,sqlite,4,8,8,4,1.000,0.500,1,0,7,7.6,
local020,IPL,sqlite,5,8,8,5,1.000,0.625,1,0,7,4.8,
local021,IPL,sqlite,2,8,8,2,1.000,0.250,1,1,4,4.7,
local022,IPL,sqlite,5,8,8,5,1.000,0.625,1,0,7,5.1,
local023,IPL,sqlite,4,8,8,4,1.000,0.500,1,0,6,4.9,
local024,IPL,sqlite,3,8,8,3,1.000,0.375,1,0,6,5.7,
local025,IPL,sqlite,4,8,8,4,1.000,0.500,1,0,7,5.5,
local028,Brazilian_E_Commerce,sqlite,1,10,10,1,1.000,0.100,1,1,1,15.8,
local031,Brazilian_E_Commerce,sqlite,1,10,10,1,1.000,0.100,1,1,1,6.3,
local029,Brazilian_E_Commerce,sqlite,3,10,10,3,1.000,0.300,1,1,3,6.0,
local030,Brazilian_E_Commerce,sqlite,3,10,10,3,1.000,0.300,1,0,5,6.0,
local032,Brazilian_E_Commerce,sqlite,5,10,10,5,1.000,0.500,1,0,5,7.0,
local034,Brazilian_E_Commerce,sqlite,4,10,10,4,1.000,0.400,1,0,6,5.9,
local037,Brazilian_E_Commerce,sqlite,4,10,10,4,1.000,0.400,1,0,6,5.7,
local035,Brazilian_E_Commerce,sqlite,1,10,10,1,1.000,0.100,1,1,1,11.9,
local038,Pagila,sqlite,6,12,21,6,1.000,0.500,1,0,9,18.9,
local039,Pagila,sqlite,8,12,21,7,0.875,0.583,0,0,18,7.2,address
local040,modern_data,sqlite,2,4,17,2,1.000,0.500,1,1,2,12.5,
local041,modern_data,sqlite,1,3,17,1,1.000,0.333,1,1,1,5.6,
local049,modern_data,sqlite,2,3,17,2,1.000,0.667,1,1,2,5.6,
local054,chinook,sqlite,6,12,13,6,1.000,0.500,1,0,12,14.9,
local055,chinook,sqlite,6,12,13,6,1.000,0.500,1,0,8,8.1,
local198,chinook,sqlite,3,8,13,3,1.000,0.375,1,0,6,6.2,
local058,education_business,sqlite,2,8,18,2,1.000,0.250,1,1,2,16.8,
local059,education_business,sqlite,2,9,18,2,1.000,0.222,1,1,2,7.4,
local060,complex_oracle,sqlite,6,10,10,6,1.000,0.600,1,0,8,16.1,
local063,complex_oracle,sqlite,6,10,10,6,1.000,0.600,1,0,8,11.0,
local061,complex_oracle,sqlite,7,10,10,7,1.000,0.700,1,0,9,21.6,
local050,complex_oracle,sqlite,7,10,10,7,1.000,0.700,1,0,9,20.6,
local062,complex_oracle,sqlite,4,10,10,4,1.000,0.400,1,0,5,10.4,
local067,complex_oracle,sqlite,4,10,10,4,1.000,0.400,1,0,7,8.0,
local070,city_legislation,sqlite,1,11,15,1,1.000,0.091,1,1,2,22.6,
local071,city_legislation,sqlite,1,9,15,1,1.000,0.111,1,1,2,8.3,
local072,city_legislation,sqlite,1,9,15,1,1.000,0.111,1,1,2,8.9,
local068,city_legislation,sqlite,1,12,15,1,1.000,0.083,1,1,2,11.8,
local073,modern_data,sqlite,6,12,17,6,1.000,0.500,1,0,9,15.5,
local066,modern_data,sqlite,3,12,17,3,1.000,0.250,1,0,9,6.7,
local065,modern_data,sqlite,2,12,17,2,1.000,0.167,1,1,3,7.6,
local074,bank_sales_trading,sqlite,1,12,19,1,1.000,0.083,1,1,1,16.1,
local064,bank_sales_trading,sqlite,1,10,19,1,1.000,0.100,1,1,1,8.3,
local297,bank_sales_trading,sqlite,1,12,19,1,1.000,0.083,1,1,2,9.2,
local298,bank_sales_trading,sqlite,1,5,19,0,0.000,0.000,0,0,11,8.5,customer_transactions
local299,bank_sales_trading,sqlite,1,12,19,1,1.000,0.083,1,1,1,9.5,
local300,bank_sales_trading,sqlite,1,12,19,1,1.000,0.083,1,1,1,9.3,
local075,bank_sales_trading,sqlite,2,12,19,2,1.000,0.167,1,1,2,8.0,
local077,bank_sales_trading,sqlite,2,12,19,2,1.000,0.167,1,1,2,8.2,
local078,bank_sales_trading,sqlite,2,12,19,2,1.000,0.167,1,1,3,7.0,
local081,northwind,sqlite,3,9,15,2,0.667,0.222,0,0,,19.3,customergroupthreshold
local085,northwind,sqlite,1,10,15,1,1.000,0.100,1,1,1,6.9,
local114,education_business,sqlite,4,12,18,4,1.000,0.333,1,0,5,16.3,
local128,BowlingLeague,sqlite,4,12,12,4,1.000,0.333,1,0,8,8.2,
local130,school_scheduling,sqlite,4,12,16,4,1.000,0.333,1,0,11,13.1,
local131,EntertainmentAgency,sqlite,2,10,13,2,1.000,0.200,1,1,2,10.1,
local133,EntertainmentAgency,sqlite,2,7,13,2,1.000,0.286,1,1,2,7.4,
local132,EntertainmentAgency,sqlite,4,9,13,4,1.000,0.444,1,1,4,6.5,
local141,AdventureWorks,sqlite,2,9,13,2,1.000,0.222,1,0,4,15.2,
local152,imdb_movies,sqlite,4,7,7,4,1.000,0.571,1,1,4,10.6,
local230,imdb_movies,sqlite,4,7,7,4,1.000,0.571,1,0,7,5.1,
local156,bank_sales_trading,sqlite,3,12,19,3,1.000,0.250,1,0,5,15.3,
local157,bank_sales_trading,sqlite,1,11,19,1,1.000,0.091,1,1,1,8.1,
local163,education_business,sqlite,1,10,18,1,1.000,0.100,1,1,1,16.5,
local168,city_legislation,sqlite,3,5,15,3,1.000,0.600,1,1,3,19.8,
local169,city_legislation,sqlite,2,5,15,1,0.500,0.200,0,0,15,10.2,legislation_date_dim
local171,city_legislation,sqlite,3,6,15,2,0.667,0.333,0,0,15,8.1,legislation_date_dim
local167,city_legislation,sqlite,3,6,15,2,0.667,0.333,0,0,15,7.2,legislation_date_dim
local170,city_legislation,sqlite,3,8,15,3,1.000,0.375,1,0,6,10.0,
local201,modern_data,sqlite,1,2,17,1,1.000,0.500,1,1,1,11.3,
local202,city_legislation,sqlite,1,7,15,1,1.000,0.143,1,1,1,7.7,
local209,delivery_center,sqlite,3,7,7,3,1.000,0.429,1,1,3,8.9,
local210,delivery_center,sqlite,3,7,7,3,1.000,0.429,1,0,3,4.4,
local212,delivery_center,sqlite,3,7,7,3,1.000,0.429,1,1,3,4.3,
local218,EU_soccer,sqlite,2,9,9,2,1.000,0.222,1,1,4,19.4,
local219,EU_soccer,sqlite,5,9,9,5,1.000,0.556,1,0,9,10.2,
local221,EU_soccer,sqlite,5,9,9,5,1.000,0.556,1,0,9,9.0,
local220,EU_soccer,sqlite,5,9,9,5,1.000,0.556,1,0,8,9.8,
local228,IPL,sqlite,5,8,8,5,1.000,0.625,1,0,7,7.6,
local229,IPL,sqlite,2,8,8,2,1.000,0.250,1,0,6,5.0,
local244,music,sqlite,2,11,11,2,1.000,0.182,1,1,4,14.4,
local253,education_business,sqlite,1,11,18,1,1.000,0.091,1,1,1,18.9,
local258,IPL,sqlite,5,8,8,5,1.000,0.625,1,0,7,8.5,
local259,IPL,sqlite,5,8,8,5,1.000,0.625,1,0,7,8.8,
local262,stacking,sqlite,4,10,10,4,1.000,0.400,1,0,8,7.9,
local263,stacking,sqlite,2,10,10,2,1.000,0.200,1,1,3,5.0,
local264,stacking,sqlite,2,10,10,2,1.000,0.200,1,1,3,4.5,
local269,oracle_sql,sqlite,2,12,38,2,1.000,0.167,1,1,4,12.3,
local270,oracle_sql,sqlite,2,20,38,2,1.000,0.100,1,1,4,8.5,
local272,oracle_sql,sqlite,1,17,38,1,1.000,0.059,1,0,8,12.4,
local273,oracle_sql,sqlite,2,20,38,2,1.000,0.100,1,1,6,11.4,
local274,oracle_sql,sqlite,2,19,38,2,1.000,0.105,1,0,8,8.2,
local275,oracle_sql,sqlite,2,16,38,2,1.000,0.125,1,1,5,20.9,
local277,oracle_sql,sqlite,1,16,38,1,1.000,0.062,1,1,1,19.5,
local279,oracle_sql,sqlite,2,20,38,2,1.000,0.100,1,1,6,10.6,
local283,EU_soccer,sqlite,4,9,9,4,1.000,0.444,1,0,7,21.0,
local284,bank_sales_trading,sqlite,1,6,19,1,1.000,0.167,1,1,1,15.7,
local285,bank_sales_trading,sqlite,4,8,19,4,1.000,0.500,1,1,4,8.0,
local286,electronic_sales,sqlite,5,9,9,5,1.000,0.556,1,0,6,14.7,
local301,bank_sales_trading,sqlite,1,6,19,1,1.000,0.167,1,1,1,6.1,
local302,bank_sales_trading,sqlite,1,12,19,1,1.000,0.083,1,1,1,6.7,
local329,log,sqlite,1,12,18,1,1.000,0.083,1,1,2,13.3,
local330,log,sqlite,1,12,18,1,1.000,0.083,1,1,2,7.2,
local331,log,sqlite,1,2,18,1,1.000,0.500,1,1,1,5.7,
local358,log,sqlite,1,12,18,1,1.000,0.083,1,1,1,6.2,
local360,log,sqlite,1,12,18,1,1.000,0.083,1,1,1,7.3,
local344,f1,sqlite,7,12,29,7,1.000,0.583,1,0,9,41.8,
local336,f1,sqlite,7,12,29,7,1.000,0.583,1,0,9,29.6,
local335,f1,sqlite,3,12,29,2,0.667,0.167,0,0,15,12.1,races
local309,f1,sqlite,4,12,29,3,0.750,0.250,0,0,15,10.0,races
local310,f1,sqlite,4,12,29,3,0.750,0.250,0,0,13,13.0,races
local311,f1,sqlite,4,12,29,3,0.750,0.250,0,0,13,11.5,races
local354,f1,sqlite,2,12,29,2,1.000,0.167,1,0,13,19.7,
local355,f1,sqlite,5,12,29,4,0.800,0.333,0,0,14,13.7,driver_standings
local356,f1,sqlite,8,12,29,8,1.000,0.667,1,0,10,12.7,
sf001,GLOBAL_WEATHER__CLIMATE_DATA_FOR_BI,snowflake,1,3,3,1,1.000,0.333,1,0,2,10.2,
sf003,GLOBAL_GOVERNMENT,snowflake,4,20,50,4,1.000,0.200,1,0,12,80.9,
sf002,FINANCE__ECONOMICS,snowflake,3,20,50,2,0.667,0.100,0,0,27,85.5,finance__economics.cybersyn.financial_institution_timeseries
sf044,FINANCE__ECONOMICS,snowflake,1,20,50,1,1.000,0.050,1,1,5,80.5,
sf006,FINANCE__ECONOMICS,snowflake,1,20,50,1,1.000,0.050,1,1,2,81.1,
sf008,US_REAL_ESTATE,snowflake,4,12,25,2,0.500,0.167,0,0,18,46.8,us_real_estate.cybersyn.geography_relationships;us_real_estate.cybersyn.irs_origin_destination_migration_timeseries
sf010,US_REAL_ESTATE,snowflake,3,12,25,2,0.667,0.167,0,0,17,22.9,us_real_estate.cybersyn.geography_index
sf037,US_REAL_ESTATE,snowflake,3,12,25,3,1.000,0.250,1,0,5,28.5,
sf012,WEATHER__ENVIRONMENT,snowflake,1,11,22,1,1.000,0.091,1,1,1,51.7,
sf018,BRAZE_USER_EVENT_DEMO_DATASET,snowflake,4,20,62,4,1.000,0.200,1,0,15,555.4,
sf035,BRAZE_USER_EVENT_DEMO_DATASET,snowflake,2,20,62,0,0.000,0.000,0,0,52,337.0,braze_user_event_demo_dataset.public.users_behaviors_app_firstsession_view;braze_user_event_demo_dataset.public.users_behaviors_app_sessionstart_view
sf029,AMAZON_VENDOR_ANALYTICS__SAMPLE_DATASET,snowflake,4,20,43,2,0.500,0.100,0,0,22,96.7,amazon_vendor_analytics__sample_dataset.public.retail_analytics_net_ppm;amazon_vendor_analytics__sample_dataset.public.retail_analytics_traffic
sf040,US_ADDRESSES__POI,snowflake,4,7,7,4,1.000,0.571,1,0,6,16.7,
sf009,NETHERLANDS_OPEN_MAP_DATA,snowflake,2,3,3,2,1.000,0.667,1,1,3,10.5,
sf013,NETHERLANDS_OPEN_MAP_DATA,snowflake,2,3,3,2,1.000,0.667,1,1,2,6.1,
sf041,YES_ENERGY__SAMPLE_DATA,snowflake,6,12,19,5,0.833,0.417,0,0,14,52.7,yes_energy__sample_data.yes_energy_sample.dart_loads_sample
sf011,CENSUS_GALAXY__ZIP_CODE_TO_BLOCK_GROUP_SAMPLE,snowflake,2,8,8,2,1.000,0.250,1,1,4,14.0,
sf014,CENSUS_GALAXY__AIML_MODEL_DATA_ENRICHMENT_SAMPLE,snowflake,4,8,8,4,1.000,0.500,1,0,8,10.2,
